userId,itemId,Xmin,Ymin,Xmax,Ymax
843,20309,152,589,315,711
351,20309,250,625,272,657
1281,20309,70,594,312,790
234,20309,221,589,313,688
291,20309,242,629,325,689
854,20309,80,599,256,793
580,20309,64,582,344,786
399,16356,15,471,563,849
503,16356,19,471,578,896
225,16356,31,446,524,837
1416,16356,33,491,576,852
1708,16356,18,446,668,913
857,3118,99,1161,741,1499
1619,3118,53,1176,779,1517
903,3118,393,1104,796,1539
428,3118,74,1063,705,1528
807,3118,247,1211,785,1493
1288,3118,92,1296,719,1533
1383,3118,96,1211,785,1509
847,29498,18,301,271,487
952,29498,28,338,267,491
1486,29498,59,356,260,480
1391,7478,140,579,319,716
1620,7478,40,563,359,759
1508,7478,26,606,141,756
1442,7478,91,580,356,764
1389,7478,38,560,384,766
1181,8636,284,837,544,1216
478,8636,271,817,517,1218
287,8636,166,847,536,1275
525,8636,331,701,534,1289
29,8636,257,789,487,1146
1012,8636,208,795,580,1275
753,8636,343,808,464,939
748,8636,246,835,522,1249
886,1412,25,282,862,1091
1602,1412,52,214,931,1141
1046,1412,61,369,798,1100
603,25880,87,869,369,1179
912,25880,126,932,268,1104
1398,25880,131,937,265,1089
233,25880,96,919,361,1205
409,25880,119,950,283,1104
955,25880,65,867,329,1160
1096,25880,136,917,308,1181
1078,25880,127,912,267,1110
1305,25880,108,912,305,1166
15,25880,126,927,266,1113
242,25880,114,895,342,1227
665,25880,106,924,262,1108
538,25880,125,922,285,1168
79,25880,68,881,384,1191
1478,25880,118,901,287,1188
1124,25880,148,955,258,1110
1482,25880,90,902,338,1149
1635,25880,81,917,277,1111
1698,25880,119,920,275,1118
691,25880,143,934,236,1085
1046,25880,139,937,248,1111
768,25880,105,901,315,1145
723,25880,71,909,358,1220
1209,25880,86,910,313,1123
1509,16045,114,169,715,655
1681,16045,22,142,703,649
657,16045,40,151,72,188
1584,16045,35,142,684,648
1577,16045,70,128,412,527
548,16045,58,174,708,652
552,16045,77,178,675,574
1626,16045,87,154,402,457
1375,17240,20,432,208,607
1647,17240,36,444,164,571
1721,17240,21,431,203,555
323,843,50,988,80,1014
1602,843,56,990,74,1013
886,843,47,992,78,1010
1158,20768,81,460,386,730
600,20768,49,456,410,717
1689,20768,112,469,370,708
1156,20768,106,486,333,697
553,20768,90,457,400,724
57,20768,80,460,412,714
821,10358,280,648,462,878
917,10358,202,497,361,663
1743,10358,195,487,431,817
831,10358,92,499,521,869
1212,10358,101,485,479,871
660,10358,189,527,485,874
1046,34163,45,570,153,688
929,34163,30,567,156,691
1529,34163,34,567,167,694
1222,34163,83,575,145,663
327,34163,74,564,150,691
169,34163,41,567,158,690
391,34163,31,580,157,693
885,27956,84,826,626,1263
1324,27956,46,788,728,1283
784,27956,117,868,540,1225
744,27116,209,590,576,1048
638,27116,146,675,535,1158
242,27116,185,619,576,1118
577,27116,43,626,564,1168
340,27116,155,718,552,1041
1280,27116,211,625,596,1169
955,27116,34,573,549,1161
1187,27116,115,697,566,1157
1719,27116,61,606,498,1165
409,27116,38,649,491,1150
421,27116,231,636,629,1009
930,23435,40,566,176,646
798,23435,40,560,176,654
998,23435,44,566,139,641
891,19229,28,781,371,1206
944,19229,63,787,349,1176
800,19229,34,792,346,1167
1185,19229,31,784,371,1199
1610,19229,59,799,309,1090
1210,19388,91,972,91,972
379,19388,48,979,67,1001
1589,19388,48,979,66,999
868,19388,49,967,98,1003
380,19388,51,977,92,997
482,7305,71,886,487,1160
1340,7305,161,919,383,1121
1203,7305,94,872,452,1169
195,7305,107,868,450,1166
694,7305,94,871,456,1173
306,7305,80,862,442,1168
1389,7305,84,865,448,1173
514,10004,45,645,179,743
114,10004,65,642,201,766
783,10004,59,642,191,750
886,10004,34,641,143,764
1696,10004,54,640,178,747
1219,10004,43,650,150,818
66,10004,38,652,147,764
392,10004,89,674,167,793
1599,10004,57,647,186,719
1411,10004,36,641,183,842
1225,27546,82,803,161,888
932,27546,86,802,162,895
228,27546,83,799,167,894
1389,6441,58,288,372,841
1562,6441,38,269,358,842
490,6441,72,270,400,614
55,21080,285,485,775,985
1689,21080,335,499,524,737
556,21080,293,461,718,998
547,21080,212,457,871,972
57,21080,341,503,696,941
1158,21080,288,470,729,952
1508,21356,111,315,896,981
592,21356,111,141,908,991
761,21356,74,191,892,980
900,21356,220,266,888,941
1066,21356,154,341,893,933
923,2509,83,713,400,999
455,2509,128,750,359,1005
1106,2509,123,760,326,960
1042,17194,120,241,538,713
737,17194,167,156,490,730
1261,17194,-4,131,533,784
1531,17194,14,127,580,759
512,17194,30,124,496,575
1322,17194,190,154,541,591
389,17194,68,147,613,752
1365,29593,433,810,548,910
1225,29593,304,752,696,1044
1219,29593,395,754,702,1137
841,29593,349,714,696,1092
728,29593,328,697,653,1082
1105,29593,279,728,660,1072
1268,26839,53,514,362,949
932,26839,40,503,349,930
119,26839,100,545,307,836
1225,26839,45,519,357,928
1603,26839,27,506,362,949
931,26839,352,923,359,947
1643,26839,63,530,302,896
452,26839,113,532,266,696
1114,26839,32,513,351,920
115,26839,38,507,351,951
921,16818,24,507,95,567
1509,16818,30,510,119,562
369,16818,33,512,91,553
886,10010,67,618,298,817
1219,10010,70,618,280,811
783,10010,78,617,271,809
1324,10201,385,363,387,365
66,10201,29,256,390,473
392,10201,138,281,349,476
1600,10201,90,290,311,443
782,10201,51,260,371,468
283,10201,39,240,400,463
1599,10201,54,279,237,416
3,10201,41,270,392,458
514,10201,55,268,376,464
1696,10201,59,269,334,461
886,10201,25,276,381,453
1411,10201,18,263,388,478
483,30274,194,810,473,1168
147,30274,167,780,518,1219
1508,30274,215,832,504,1197
1097,34332,155,736,337,946
1304,34332,177,762,325,946
1625,34332,101,751,373,943
572,5907,26,251,533,578
577,5907,28,252,518,588
632,5907,14,242,539,590
1496,30247,159,764,715,1126
590,30247,208,729,706,1080
491,30247,133,759,706,1102
203,15913,48,708,351,1219
651,15913,45,703,360,961
360,15913,48,719,384,1201
909,15913,79,723,401,1140
857,15913,65,710,387,1036
755,15913,48,705,408,1260
1508,15913,49,701,393,1256
957,32152,513,102,970,639
128,32152,36,63,960,650
1548,32152,122,105,959,620
465,32152,109,196,925,583
1709,32152,141,176,953,587
191,32152,302,176,926,394
952,32152,205,217,931,507
182,33690,57,897,511,1171
1380,33690,45,907,503,1169
128,33690,43,885,516,1174
415,33690,277,956,383,1014
191,33690,158,979,412,1084
1055,33690,97,896,441,1164
1132,33690,177,943,496,1154
410,33690,60,881,402,1156
1191,33690,101,996,431,1117
183,8376,47,622,812,1205
347,8376,439,690,757,1099
29,8376,241,723,776,1067
525,8376,112,647,798,1163
287,8376,261,780,766,1049
1547,8376,439,651,777,1018
421,8376,41,667,813,1172
1181,8376,33,643,796,1206
1717,8376,51,686,764,1136
71,8376,80,641,798,1135
947,1275,107,572,300,741
854,1275,101,605,276,744
941,1275,137,576,313,755
853,1275,122,581,300,742
952,1275,125,594,280,701
468,1275,98,569,308,763
338,1275,149,641,239,682
421,1275,114,590,289,723
235,1275,98,565,327,763
1289,10916,30,746,243,879
805,10916,46,733,200,887
596,10916,55,742,203,874
314,26973,85,1180,319,1316
157,26973,203,1207,533,1413
379,26973,222,988,477,1420
917,26973,148,979,486,1432
831,26973,91,1009,569,1368
1585,26973,223,1188,519,1432
1458,26973,199,1000,530,1390
1026,26973,88,993,527,1461
869,26973,96,995,542,1413
1579,26973,142,1030,550,1448
842,27969,24,406,422,713
616,27969,42,464,365,700
61,27969,58,455,431,722
1504,19926,204,931,349,1092
296,19926,75,862,459,1149
1290,19926,88,859,526,1199
1618,19926,114,892,479,1179
763,19926,65,876,531,1160
295,19926,67,873,516,1148
1068,17604,32,476,362,715
1022,17604,117,481,364,719
648,17604,59,480,347,701
1075,17604,221,482,358,713
1077,17604,66,497,329,687
909,17604,68,502,325,668
1295,23294,38,373,690,745
55,23294,137,415,675,774
1622,23294,31,399,720,759
105,2613,199,883,362,969
823,2613,178,850,369,1004
980,2613,206,856,383,967
1097,2613,165,848,394,995
1524,2613,212,838,391,1008
601,2613,208,861,375,988
44,27341,89,998,163,1078
962,27341,86,1036,171,1095
1206,27341,78,1036,129,1061
364,27341,103,1036,178,1084
1442,27341,66,1002,175,1083
818,27341,93,1039,176,1084
1198,27341,101,1017,161,1078
1671,27341,88,1020,174,1109
1389,13738,18,466,218,674
909,13738,198,332,585,649
1207,13738,40,302,584,659
1733,13738,212,318,563,654
1241,13738,193,347,442,590
1508,13738,26,429,237,668
1285,2053,177,928,563,1282
1383,2053,41,958,389,1316
704,2053,46,908,722,1342
1562,2053,217,928,397,1185
1384,2053,82,915,727,1365
761,2053,218,925,428,1158
430,2053,41,850,750,1389
1023,118,47,1269,188,1372
1134,118,168,1274,168,1275
1508,118,48,1270,186,1358
761,26628,32,610,39,617
1729,26628,29,609,39,617
138,26628,32,611,36,615
643,26628,30,611,37,616
647,26628,29,608,41,617
1341,26628,30,611,38,615
860,26628,31,610,37,615
859,26628,31,610,38,616
858,26628,30,609,38,617
388,8520,116,709,120,714
1698,8520,79,672,357,1071
387,8520,52,662,388,1096
1599,12488,82,360,472,861
839,12488,21,336,427,875
3,12488,29,325,481,910
379,286,22,62,955,734
831,286,32,60,978,760
1243,286,11,40,728,695
304,9014,45,909,91,939
905,9014,75,918,82,933
1384,9014,51,916,71,936
135,9014,52,914,87,937
758,9014,51,914,92,936
140,9014,51,915,94,936
806,9014,52,916,66,936
809,9014,50,916,66,937
1671,9014,52,917,87,925
440,9014,78,927,81,931
1651,2757,70,843,460,1163
1006,2757,75,780,470,1139
577,2757,95,813,448,1169
903,13,94,603,608,950
1723,13,69,606,561,981
141,13,46,600,621,969
378,35388,31,535,144,626
769,35388,32,532,149,626
713,35388,30,530,149,630
1585,35388,33,537,148,624
1684,35388,34,537,140,624
1512,35388,39,546,127,626
828,35388,29,530,149,630
1294,35388,45,555,116,623
1400,35388,50,536,141,619
737,17180,67,687,123,742
1261,17180,54,689,146,741
672,17180,45,692,126,747
1322,17180,55,691,134,733
389,17180,60,679,143,741
512,17180,51,663,144,760
1531,17180,53,682,146,744
503,17180,63,675,144,749
1598,15657,20,253,653,680
732,15657,405,405,492,560
1117,15657,30,259,657,619
58,15657,172,236,627,634
1107,15657,94,258,581,612
219,15657,287,277,618,577
1174,15657,15,296,618,683
1254,4608,196,284,664,758
1401,4608,196,376,493,612
100,4608,56,292,651,741
1562,6433,58,939,70,951
1389,6433,56,940,72,952
1340,6433,59,940,67,949
306,6433,58,940,71,952
529,6433,58,939,71,952
490,6433,60,940,68,948
361,6433,58,940,68,952
389,17775,126,579,814,963
1701,17775,85,624,780,880
842,17775,548,601,836,858
167,17775,72,572,824,1082
560,17775,472,620,767,889
1217,17775,66,600,836,1195
170,17775,69,572,825,1194
457,17775,50,595,830,1197
886,1125,38,612,496,955
1101,1125,45,615,439,968
880,1125,371,886,509,967
1225,1125,39,617,501,963
1103,1125,35,615,506,950
1602,1125,83,618,382,926
924,1125,94,676,426,958
1270,32714,49,746,168,792
453,32714,42,736,94,791
1596,32714,49,746,180,832
1046,32714,57,752,166,811
1528,32714,48,741,94,788
280,32714,52,742,185,820
669,32714,43,743,180,827
884,32714,40,738,136,828
934,32714,42,739,184,832
670,32714,42,737,180,832
21,32988,294,1096,557,1359
1280,32988,292,1072,550,1383
957,32988,198,1011,644,1425
128,32988,213,1023,619,1441
191,32988,248,1152,582,1312
1232,32988,177,1043,630,1407
525,32988,324,1101,479,1329
1132,32988,246,1124,694,1423
1068,17622,440,262,441,264
648,17622,62,253,469,521
1077,17622,174,270,468,530
128,33598,150,794,728,1355
952,33598,303,871,622,1066
191,33598,246,867,615,997
957,33598,228,875,696,1244
1191,33598,273,945,581,1093
1280,33598,305,848,652,1279
1055,33598,269,854,601,1224
525,33598,222,814,376,1137
972,4052,208,396,593,781
1389,4052,190,402,683,770
439,4052,207,388,585,694
842,17925,259,569,821,1220
321,17925,304,644,794,988
731,17925,135,627,825,1281
170,17925,264,622,828,1247
116,17925,111,600,792,1276
734,17925,66,601,794,1200
832,23464,550,516,1031,880
794,23464,604,551,942,919
1364,23464,688,520,983,944
998,23464,173,551,938,1040
833,23464,130,631,1012,1083
930,23464,563,526,1001,956
620,23464,97,514,928,1107
220,23464,703,528,940,768
1700,23464,576,534,969,913
1595,23464,207,786,580,1047
1684,15826,172,221,830,705
447,15826,189,211,868,713
552,15826,186,225,816,697
1562,4038,23,508,43,522
972,4038,25,508,43,519
1389,4038,24,508,41,522
1024,4038,26,508,43,519
1186,34990,50,657,235,827
191,34990,97,670,221,808
1332,34990,82,688,206,801
912,27645,64,405,611,921
54,27645,64,420,624,938
1078,27645,33,428,643,919
555,1095,34,601,41,605
718,1095,34,601,41,601
831,1095,34,601,42,606
1359,1095,33,601,42,606
1351,1095,35,601,42,606
1750,1095,34,601,42,605
1243,1095,34,599,42,606
1400,1095,36,601,38,604
1692,1095,34,599,42,606
1441,29645,36,521,53,536
1453,29645,33,517,53,537
1068,29645,36,519,50,535
590,29645,34,520,53,535
252,29645,36,522,49,532
491,29645,36,518,50,535
145,29645,37,522,41,527
147,29645,36,518,52,534
1550,21424,41,572,64,589
120,21424,44,572,62,588
1609,21424,40,571,61,589
1311,27714,182,470,679,876
567,27714,191,497,569,855
1268,27714,107,489,560,849
192,2786,120,862,339,1140
412,2786,130,845,357,1097
577,2786,90,810,334,1150
1554,2786,35,811,489,1145
404,2786,100,819,426,1126
1491,2786,80,827,367,1129
289,23561,52,794,79,816
1608,23561,45,787,99,821
80,23561,60,793,72,810
957,23561,49,789,104,823
576,23561,43,783,98,821
15,23561,42,783,104,821
952,23561,50,790,101,819
1438,23561,47,788,103,821
1483,23561,51,790,99,819
1010,23561,45,794,97,821
335,3038,42,573,257,714
412,3038,103,611,223,675
889,3038,59,575,263,734
1235,3038,55,580,271,713
1491,3038,71,567,246,741
577,3038,50,574,220,730
242,3038,48,571,261,735
192,3038,73,590,228,686
464,3038,106,575,239,591
1559,20834,72,231,874,864
1557,20834,58,272,864,818
592,20834,205,280,807,798
140,13778,83,1040,340,1230
1241,13778,98,1052,307,1237
1389,13778,76,1034,341,1243
1595,22413,423,916,625,1195
110,22413,408,930,412,933
217,22413,331,827,712,1255
1222,22413,384,891,693,1262
1470,22413,363,902,681,1180
259,18864,244,436,485,783
1097,18864,153,406,571,797
551,18864,222,440,504,779
1033,18864,269,446,427,736
1293,18864,293,489,417,740
941,30315,136,570,510,839
577,30315,139,604,535,803
744,30315,132,610,465,803
242,25142,54,1476,57,1478
941,25142,55,1476,57,1478
1123,25142,54,1476,57,1478
291,25142,56,1476,57,1477
77,25142,55,1475,57,1478
1554,25142,54,1475,58,1478
12,25142,54,1476,57,1478
952,25142,55,1476,57,1477
189,25142,54,1475,57,1478
1212,12016,34,710,47,724
831,12016,35,711,47,723
917,12016,36,710,47,725
1503,28478,48,887,62,891
1508,28478,46,885,64,893
1442,28478,48,886,63,892
1206,28478,46,883,65,894
39,28478,47,886,63,893
698,28478,48,887,62,892
1198,28478,47,888,62,892
818,28478,43,881,67,893
252,28478,47,887,62,891
620,24380,196,890,878,1456
832,24380,264,875,812,1493
1595,24380,263,892,733,1387
1520,33259,235,1266,329,1343
1361,33259,235,1235,397,1397
1304,33259,242,1244,341,1373
1084,33259,267,1279,301,1306
1249,33259,253,1255,319,1349
1035,33259,236,1270,283,1357
499,33259,250,1272,325,1349
1753,33259,252,1273,319,1340
1578,33259,240,1266,340,1352
1513,33259,109,1192,508,1448
1200,21563,175,658,431,722
89,21563,180,625,470,780
809,21563,51,529,479,821
966,21563,108,582,485,807
906,21563,64,567,470,796
422,21563,79,544,487,798
1562,21563,98,569,457,794
805,21563,260,533,482,800
653,21563,125,573,460,800
1659,18093,51,478,569,1184
956,18093,60,511,566,1126
1179,18093,43,486,575,1121
763,19187,20,319,249,463
1503,19187,19,316,158,448
355,19187,17,321,242,466
801,17216,62,761,405,1096
521,17216,71,759,406,1048
413,17216,95,777,368,1030
811,14480,88,461,588,1056
1508,14480,38,450,541,1139
198,14480,68,547,494,1092
434,17007,138,407,554,908
1075,17007,82,516,570,911
651,17007,255,492,421,842
1194,17007,28,420,603,864
813,17007,272,558,540,800
909,17007,70,493,561,828
648,17007,16,345,599,911
58,16238,393,512,789,1008
1598,16238,186,526,871,1070
1174,16238,273,529,725,1065
1107,16238,236,570,863,1060
1370,16238,513,528,800,1047
1117,16238,232,526,862,1008
1107,16237,34,491,429,735
58,16237,74,488,413,677
322,16237,37,497,350,684
515,31556,35,656,205,799
726,31556,38,653,237,800
453,31556,64,676,219,806
398,31556,80,700,173,757
455,31556,64,677,196,795
937,31556,60,718,181,729
1528,31556,71,712,164,800
998,31556,37,663,192,790
884,31556,35,666,191,802
1046,31556,59,689,157,783
669,31556,36,657,190,800
1596,31556,43,662,206,798
1061,11031,68,824,76,846
893,11031,64,825,82,843
685,11031,47,826,84,846
516,11031,50,825,82,847
1653,11031,48,825,84,849
1548,11031,50,825,62,844
1234,11031,64,823,82,847
799,11031,65,822,83,849
232,11031,48,824,86,849
421,11031,51,824,60,841
337,27121,112,301,809,828
340,27121,129,376,719,726
188,27121,102,276,814,871
691,27121,178,429,816,842
744,27121,116,309,489,695
79,27121,278,373,755,748
1187,27121,163,357,792,779
409,27121,175,329,815,819
955,27121,49,302,426,742
873,5389,39,452,78,484
827,5389,37,454,77,473
546,5389,38,454,77,480
1212,5389,37,454,78,482
1745,5389,49,462,73,475
1097,5389,32,454,66,487
313,5389,35,453,76,480
1087,5389,39,456,74,482
1683,5389,42,450,72,483
1357,5389,35,456,80,479
656,32641,233,354,981,930
1513,32641,204,356,1001,939
874,32641,213,379,897,857
1571,10412,28,589,975,1302
1663,10412,44,582,446,1289
140,10412,44,568,960,1184
1289,10412,965,605,969,609
255,10412,385,651,389,655
1564,10412,91,599,949,1292
731,17736,122,470,713,920
170,17736,144,445,822,925
457,17736,40,438,896,1022
560,17736,137,477,687,901
451,17736,182,513,791,898
389,17736,161,470,661,834
321,17736,187,494,504,801
134,25489,43,533,493,841
805,25489,28,564,292,839
1732,25489,34,552,342,847
843,19799,134,1314,240,1450
1614,19799,89,1277,289,1543
291,19799,134,1310,259,1443
1717,19799,139,1340,262,1463
1012,19799,86,1284,319,1510
1431,19799,112,1312,317,1498
1281,19799,141,1350,266,1437
1552,19799,141,1332,273,1440
473,19799,106,1295,327,1496
10,29178,209,801,644,1183
999,29178,33,766,678,1196
744,29178,87,783,649,1190
852,29178,45,793,648,1183
952,29178,273,799,628,1147
615,34495,52,661,360,910
886,34495,39,666,365,911
937,34495,49,657,162,868
506,34495,45,652,364,891
169,34495,33,651,337,907
1704,34495,44,609,358,926
31,26272,41,439,530,856
484,26272,40,411,557,902
1454,26272,55,420,468,838
1468,32387,35,420,181,547
107,32387,38,411,157,550
656,32387,35,408,172,548
1097,32387,26,402,162,542
161,32387,29,406,170,546
1112,441,23,594,673,760
886,441,21,594,659,798
60,441,24,597,670,761
339,24291,53,371,218,545
957,24291,77,401,148,472
349,24291,67,398,125,455
242,24291,62,399,258,541
421,24291,82,398,122,472
803,24291,63,400,125,480
952,24291,77,400,133,477
466,24291,54,388,150,493
1602,1614,250,948,801,1442
880,1614,115,987,711,1467
1101,1614,227,879,860,1478
1182,21836,222,400,586,703
853,21836,223,350,545,729
851,21836,205,349,603,697
1698,7876,22,296,584,728
401,7876,81,360,664,713
1319,7876,73,324,91,344
874,32431,27,439,85,492
1684,32431,29,438,73,524
1351,32431,110,446,111,446
100,32431,22,435,88,521
1513,32431,22,435,91,526
656,32431,22,436,113,520
1244,32431,22,434,118,528
858,3973,51,938,98,959
812,3973,48,941,98,956
1508,3973,47,941,94,957
506,35738,75,625,118,652
886,35738,78,623,113,646
169,35738,67,618,124,652
1698,35738,80,625,113,646
1704,35738,48,605,158,665
1046,35738,72,622,117,651
1212,11805,34,529,531,917
831,11805,43,544,594,911
917,11805,54,544,486,928
132,24527,487,813,694,864
803,24527,132,767,714,1182
242,24527,57,704,795,1237
957,24527,54,732,776,1238
189,24527,44,696,860,1238
349,24527,374,709,766,1151
952,24527,358,734,771,1209
1228,24527,83,716,813,1230
687,24527,224,698,826,1187
372,22164,46,382,130,409
1682,22164,17,350,144,454
1157,22164,50,368,117,452
1083,22164,36,372,45,381
1163,22164,23,350,132,454
55,22164,30,351,131,451
1303,22164,30,351,132,453
1677,22164,75,387,104,428
1684,17852,43,952,328,1173
1522,17852,37,946,340,1180
1094,17852,39,944,339,1180
52,6162,43,801,560,1177
1459,6162,124,848,468,1158
1621,6162,123,776,413,1174
916,6162,132,832,477,1149
540,6162,45,771,547,1178
903,10,72,570,420,858
1723,10,96,559,402,856
141,10,95,559,427,852
801,17208,50,867,442,1122
1375,17208,115,967,400,1145
1721,17208,162,963,301,1080
417,17208,175,988,211,1014
413,17208,157,983,220,1043
521,17208,146,954,388,1157
355,18994,47,252,368,508
429,18994,74,273,330,524
805,18994,128,315,224,397
432,18994,53,285,182,455
532,18994,97,282,352,498
1503,18994,57,294,322,483
489,18994,222,412,267,443
763,18994,54,286,310,532
315,13844,491,1135,796,1302
1466,13844,282,1119,801,1423
552,13844,255,1001,845,1399
1308,13844,157,997,854,1352
496,13844,287,1100,849,1342
161,13844,203,1029,854,1490
1677,21053,74,509,84,529
1406,21053,40,492,118,574
55,21053,40,489,122,568
1689,21053,48,495,99,553
48,21053,35,486,132,570
1163,21053,35,487,126,569
1158,21053,37,491,122,565
1461,21053,48,487,106,565
913,2647,208,1157,290,1209
268,2647,186,1150,306,1228
550,2647,133,1119,291,1256
1097,2647,107,1134,396,1214
1352,2647,132,1141,273,1220
1622,2647,95,1125,287,1261
96,2647,103,1095,313,1262
105,2647,136,1155,280,1222
1252,2647,130,1148,273,1246
379,29237,86,876,597,1043
1585,29237,61,843,487,1040
1165,29237,78,801,486,1078
869,29237,57,779,564,1105
914,29237,32,764,573,1136
1026,29237,51,804,624,1126
917,29237,79,830,551,1094
310,29237,54,805,548,1094
831,29237,89,761,585,1131
314,29237,37,754,374,1038
952,23342,29,509,45,521
68,23342,26,508,48,522
752,23342,25,508,48,526
472,23342,27,508,48,521
636,23342,25,508,49,526
957,23342,25,507,48,526
1378,23342,38,508,44,516
952,26565,562,880,567,884
10,26565,224,879,894,1397
191,26565,147,895,960,1447
852,26565,39,829,995,1482
470,26565,115,842,936,1436
1011,26565,102,798,646,1456
886,1690,129,512,312,734
1225,1690,138,528,373,732
1099,1690,134,515,316,736
1169,1690,108,495,366,738
1101,1690,125,512,341,724
880,1690,56,531,367,671
1470,10878,49,465,114,560
780,10878,48,460,114,570
558,10878,67,467,107,528
786,10878,56,451,86,479
1469,10878,59,457,120,573
1107,10878,53,456,84,544
1599,10878,61,456,99,527
3,10878,56,464,115,565
1600,10878,55,458,117,585
387,10878,50,446,114,563
609,10878,32,460,112,568
821,10323,97,788,205,894
261,10323,113,791,151,857
547,10323,94,788,188,902
1300,10323,111,793,150,828
659,10323,111,788,191,889
1580,10323,105,793,233,901
917,10323,108,786,191,882
1210,10323,84,788,229,908
1460,10323,129,799,202,885
831,10323,98,786,223,898
90,6013,48,926,65,936
149,6013,49,929,62,934
1451,6013,49,929,63,935
809,6013,48,926,65,936
969,6013,53,931,56,932
137,6013,48,928,64,934
884,31561,13,350,337,646
1528,31561,208,371,274,557
669,31561,15,394,326,581
1596,31561,39,347,375,581
398,31561,121,454,262,605
515,31561,18,315,308,640
455,31561,103,352,318,594
937,31561,39,464,285,588
453,31561,143,339,353,632
1046,31561,45,392,323,558
1138,29012,30,525,35,531
1348,29012,30,525,36,530
589,29012,30,525,36,530
1389,14100,290,789,865,1341
1207,14100,56,809,818,1332
903,14100,174,794,725,1322
1581,34824,87,965,219,1069
1351,34824,80,981,144,1060
161,34824,64,983,147,1070
656,34824,90,992,149,1063
826,34824,68,945,237,1069
100,34824,66,955,236,1062
525,23181,239,898,301,1018
68,23181,149,895,314,1032
682,23181,106,895,324,1042
752,23181,94,875,318,994
27,23181,201,868,308,1035
576,23181,136,888,323,1047
952,23181,204,912,205,913
636,23181,85,862,312,1038
1549,23181,100,862,322,1048
1564,10417,123,564,812,1068
1663,10417,213,621,601,1055
140,10417,185,613,592,1076
140,23883,103,407,807,952
805,23883,36,404,836,904
971,23883,39,391,858,930
251,23883,32,421,838,851
592,23883,25,378,858,994
58,21299,320,148,814,651
1476,21299,297,146,802,552
2,21299,301,238,679,559
0,21299,44,157,748,657
678,21299,230,132,808,540
774,18830,34,541,531,993
1033,18830,47,560,517,879
606,18830,56,547,508,905
1708,17177,40,714,103,761
1416,17177,54,717,100,757
503,17177,40,715,101,759
514,9481,214,287,629,724
223,9481,154,257,648,761
1411,9481,175,263,700,772
1696,9481,274,312,596,675
384,9481,232,263,655,702
66,9481,168,315,625,760
392,9481,256,318,619,668
114,9481,307,411,585,662
1219,9481,238,289,629,717
886,9481,201,296,631,757
169,35187,79,817,292,1043
615,35187,86,786,335,1041
1046,35187,101,869,297,1008
984,1024,103,632,249,803
1750,1024,109,629,279,817
1684,1024,116,638,265,813
1585,1024,125,641,258,778
1694,1024,104,635,250,798
555,1024,111,633,246,802
604,1024,107,625,270,821
1737,1024,40,624,267,831
1557,20486,191,714,508,960
592,20486,112,651,558,1004
481,20486,138,711,479,957
136,20486,94,677,566,1004
1508,20486,94,754,365,1010
761,20486,437,727,440,730
593,20486,140,693,540,1003
884,32798,45,913,273,1090
1046,32798,62,939,248,1050
1596,32798,40,919,255,1073
222,32798,47,933,246,1085
453,32798,145,922,265,1058
934,32798,46,932,281,1104
58,32798,52,932,270,1065
1270,32798,201,959,258,1027
455,32798,150,929,252,1074
280,32798,42,949,279,1047
1222,33804,49,512,274,698
929,33804,45,534,310,723
1271,33804,32,512,309,711
509,33804,169,533,310,715
1411,33804,26,519,309,721
925,33804,34,513,305,720
592,20438,78,585,890,1115
865,20438,101,629,876,1043
426,20438,85,645,744,1086
370,16852,46,710,100,747
1260,16852,40,708,101,744
1522,16852,45,708,98,746
264,16852,46,706,100,749
369,16852,46,711,75,739
1521,16852,42,707,103,747
921,16852,100,704,100,704
1509,16852,48,710,80,746
375,24662,58,1509,86,1551
657,24662,62,1512,86,1552
103,24662,63,1515,84,1541
1746,24662,61,1509,87,1553
1152,24662,64,1516,82,1544
1030,24662,59,1510,86,1546
666,24662,60,1508,83,1547
706,24662,65,1521,82,1537
1090,24662,60,1512,84,1542
226,2969,282,388,731,679
1045,2969,239,302,688,692
1116,2969,266,246,713,897
1601,2969,395,379,604,651
1326,2969,355,227,730,786
391,2969,322,242,679,673
1265,2969,310,281,624,840
787,2969,346,285,677,704
1262,2969,264,220,718,895
248,11938,41,603,76,630
1135,11938,48,604,71,626
199,11938,52,609,69,630
1665,11938,52,610,66,619
864,11938,43,607,50,627
1565,11938,41,606,75,628
1663,11938,43,605,74,630
963,11938,53,609,66,628
135,11938,44,606,74,631
909,11938,46,604,73,630
404,3009,53,1077,129,1117
520,3009,53,1076,128,1116
577,3009,53,1078,197,1177
1437,3009,53,1076,196,1175
192,3009,63,1076,135,1157
1396,5519,61,1236,444,1509
827,5519,59,1230,342,1489
1357,5519,51,1233,478,1528
1683,5519,49,1236,323,1531
1087,5519,47,1220,482,1528
546,5519,43,1227,490,1534
873,5519,44,1224,488,1534
313,5519,46,1237,493,1534
1750,576,210,490,478,813
1243,576,197,476,518,824
555,576,230,505,502,763
1694,576,187,477,515,824
1400,576,278,497,486,741
1698,7862,24,258,823,742
1047,7862,38,262,770,773
387,7862,89,251,817,759
797,7862,44,296,229,300
178,7862,37,251,823,758
401,7862,101,364,674,654
1748,5312,51,819,91,853
1745,5312,58,822,76,855
873,5312,54,817,92,855
546,5312,54,819,92,855
1357,5312,54,820,89,856
1683,5312,55,821,88,849
1396,5312,57,822,84,845
